Project,DIN_Ebene1,DIN_Ebene1_Beschreibung,Gesamtkosten,Inspektion,Wartung,Zustandsermittlung,Revision,Tausch,Betriebsprüfung,Betriebsservice,Vorbereitung,Nachbereitung,Reparatur am Objekt
Pfalznetz,C,C -- Fahrzeugausbau,13807.37486,847.5814701199579,1879.4028860507158,1463.51237566075,1102.5050840291008,1151.972524908641,1270.575564180724,1282.584547159761,1713.286840127202,743.4964495760645,2352.457118187084
Pfalznetz,C,C -- Fahrzeugausbau,12984.3868,1658.6949085400643,1131.3647332800135,1543.5458462157417,1806.5329877451038,1882.059635294777,947.6183280945402,1145.4536223178507,815.437005924567,739.5033987967557,1314.176333790585
Pfalznetz,C,C -- Fahrzeugausbau,13615.33276,1885.9943893125048,1567.2433937866706,1402.3264519270124,1613.558683513062,1699.4238104671522,1017.0064021818016,1571.024843724399,1986.3416132237455,738.0434133215807,134.36975854207083
Pfalznetz,C,C -- Fahrzeugausbau,13911.25973,1700.229687533633,1635.6779652551763,1072.9481584719524,995.0881677217996,924.7467541881133,1682.2835704934928,1320.3624543642227,850.275044318416,897.2651707222312,2832.3827569309633
Pfalznetz,C,C -- Fahrzeugausbau,13021.64051,908.3663466228256,713.656291092722,784.4785915624693,1592.9939267804791,954.69729880561,1265.501087196013,1801.4339046184555,1533.7449294619755,1935.0522651886631,1531.7158686707862
Pfalznetz,C,C -- Fahrzeugausbau,14251.50836,769.0636593795806,1597.205831722884,1790.740960675273,998.5471504652949,1518.7679215729422,1115.7980033025947,1849.0808413396408,2124.2587159506347,874.0163854244495,1614.028890166706
Pfalznetz,C,C -- Fahrzeugausbau,13330.08607,1420.5207734567362,1192.948016414497,943.8946489157356,1576.5366763489455,679.487109557547,1312.0305951133628,692.2986780401363,674.7137173998339,1348.5337002160347,3489.122154537171
Pfalznetz,C,C -- Fahrzeugausbau,12710.36748,651.7560239865766,1699.8467916210088,993.3035101334233,1696.051141593899,1266.4366927413305,671.4619386316177,1128.2099819847256,1130.1392459768288,1243.825707023086,2229.336446307507
Pfalznetz,C,C -- Fahrzeugausbau,12213.429,1224.3567037471253,1468.0594868961412,1808.5009655286929,996.4927026250112,763.4357652307717,885.5008919940693,1474.3599998498375,1368.8614922979266,1454.3934836585536,769.4675081718692
Pfalznetz,C,C -- Fahrzeugausbau,12441.77251,1603.989445396603,1326.1674069153576,764.4135973605339,1489.630736314743,1276.082584172179,1170.4993989662457,891.3222622389337,1813.79623860898,958.2534014622531,1147.6174385641718
Pfalznetz,C,C -- Fahrzeugausbau,13471.77664,777.213181784571,1532.4244790487842,1100.618583155483,1596.549400485574,952.0847319692766,1326.922440667554,1560.2274775698056,1823.5035374295571,1270.2644218608798,1531.968386028515
Pfalznetz,C,C -- Fahrzeugausbau,14332.37342,1773.5842925704378,1607.028188876253,777.1150359049807,1278.848535989859,768.2220858383197,2131.1282517248683,1324.9481661668115,997.0047331859666,1521.9301489673294,2152.5639807751736
Pfalznetz,C,C -- Fahrzeugausbau,12560.40033,1469.105942954956,1872.7616201919416,1528.8520366382986,1505.5128981912483,718.961086037572,1503.9576545699565,1372.9928841291849,728.3305662634242,775.2267761274954,1084.6988648959225
Pfalznetz,C,C -- Fahrzeugausbau,13877.72192,1701.454250903916,1833.5991463660848,718.0268553696213,1799.156028428582,1527.4023981711184,2038.9531019281053,1179.304241887719,835.1656714124454,2064.532040669049,180.1281848633589
Pfalznetz,C,C -- Fahrzeugausbau,14350.00574,1143.7661170539848,1327.7781835107864,1659.0740940122564,800.3982260187265,1532.9860851316203,2079.4014620480966,780.1226381908047,839.7703428761057,1128.693305200049,3058.0152859575696
Pfalznetz,C,C -- Fahrzeugausbau,13411.16736,1641.3577885158252,1824.5095170799445,1167.1299245847517,1108.809733023332,986.3383896386731,1567.4976867407008,860.6765168783471,961.5484197635874,1405.8432970463195,1887.456086728519
Pfalznetz,C,C -- Fahrzeugausbau,14170.98304,1984.6658701148867,1636.228932123855,2037.830145626077,1379.270598663166,1101.8015335736723,784.6834189697918,1120.4924312050784,1145.4496974390918,1688.3220746926895,1292.2383375916897
Pfalznetz,C,C -- Fahrzeugausbau,14010.06356,1526.370259086204,1138.0135903508135,1198.8329979562845,1839.8795267883888,1152.6646493995243,1180.870216193237,871.4955776605518,1206.0909780575566,752.7430083354966,3143.1027561719457
Pfalznetz,C,C -- Fahrzeugausbau,14209.69105,1502.8993888161572,1977.240022124263,2074.676944623904,1106.733689780059,783.172441665819,836.0865471420618,1119.4483126701227,1844.7853224223743,1003.0518990448697,1961.5964817103688
Pfalznetz,C,C -- Fahrzeugausbau,12239.81997,1483.7835854645764,1396.3186378262924,1599.5925408958876,1694.3263947929809,1591.09182501111,1202.7408712220956,760.8459843150183,1060.5559363029856,640.5122221487252,810.0519720203281
Pfalznetz,C,C -- Fahrzeugausbau,14093.14399,1400.3019481776164,930.9558428182366,823.1211398645038,1657.5793651173913,1878.8908035933919,1150.729170695952,2035.1923793993437,1896.3037358838783,949.3560178017549,1370.7135866479287
Pfalznetz,C,C -- Fahrzeugausbau,12939.90901,1778.453524459735,1447.9242926756124,1015.6172987036153,1018.4505061053562,1792.051323330562,1855.9388893984528,709.4361252743656,691.1939188557761,1020.0099758158378,1610.8331553806859
Pfalznetz,C,C -- Fahrzeugausbau,13947.79642,2033.4356006138487,868.7205808192379,1590.9999154434677,1399.9014648807656,1075.1298260915976,1871.8470376243804,1925.0627448528244,1952.7759006163105,843.0488573572029,386.8744917003637
Pfalznetz,C,C -- Fahrzeugausbau,14041.73276,2077.7456715303047,1632.5890856570372,1448.8177483133468,759.938113776115,1345.7824422683307,1398.5353196980957,840.4446833071071,1844.213568648437,1254.4281287395938,1439.2379980616338
Pfalznetz,C,C -- Fahrzeugausbau,13094.76537,1823.3703333209069,1285.1614867814615,716.5647148594913,1360.1573561085772,1862.0878204071835,1413.2342747788462,982.2542101955322,718.2723186059139,1399.4812140370314,1534.181640905057
Pfalznetz,C,C -- Fahrzeugausbau,13325.74887,1227.4429293026362,1235.6096730173035,1502.2009007189083,696.6486589156773,1469.951701853519,779.2228605254412,1673.9974893107003,1361.7943918412864,1884.8625833368178,1494.0176811777092
Pfalznetz,C,C -- Fahrzeugausbau,14603.36477,1920.3521482428928,1411.3207534434225,804.1589752606965,1253.401090231633,1969.6656918295967,1155.3747938633805,1795.773151872601,1141.941229482051,1353.0596320608852,1798.3173037128413
Pfalznetz,C,C -- Fahrzeugausbau,13530.45813,744.196746285784,1770.0255477736407,759.860655496447,1311.7539627623346,750.468219006309,799.9557687663755,1106.8595918169701,1812.3261624418399,1737.6504812586977,2737.3609943916013
Pfalznetz,C,C -- Fahrzeugausbau,12755.46409,1417.1904691353243,1636.8872177664348,1611.237212020661,1462.6057960402504,788.7469156730637,986.4157771577443,1612.8189317883102,1180.8732302381704,1553.0462625150685,505.64227766497197
Pfalznetz,C,C -- Fahrzeugausbau,12918.84663,1568.5145979876131,760.2371059618314,1373.2344557921624,1866.3543153925043,848.0873732440181,1915.340979753767,1227.0463267107718,1399.9524156181005,1789.7941584315631,170.28490110767052
Pfalznetz,C,C -- Fahrzeugausbau,13811.16022,1934.3404899907637,1796.3975304218102,993.2736833084231,1492.7797816060233,1808.3177171580348,1125.6292839160776,719.5056657561217,1340.048762392892,1245.4525425260576,1355.4147629237946
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,14377.59897,1349.9001500578147,797.3785923573203,1548.692384103089,1479.9482671177034,856.4970140437025,1801.0897248868462,1547.7791792608687,1641.979993399265,1242.6496221327275,2111.6840426406643
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,14258.75797,2094.5326230666337,1508.9943592839331,1048.188292174235,1531.5381392507466,1574.315619196822,2069.5614802886585,1745.8940532671813,1018.4539952675465,831.3545323075149,835.9248758967293
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,13495.04714,1880.8274215832794,736.5320612621254,1189.2545770457557,1076.7309742860355,1723.012818924267,722.3646560118051,726.0764752254831,1184.7641979152352,817.2981756015128,3438.1857821445014
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,14099.28329,1338.115398741661,804.5617108562972,1981.7210327495873,1896.2315204133215,1366.6345234915577,2059.230826688197,1205.7161103787885,807.5278377301655,2057.5760940989167,581.968234851508
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,13983.95862,1614.6324171666186,825.653776114222,1038.6913380551523,1665.1734455513124,1024.7053726668187,1792.2964958509187,1842.7127802584787,1911.887788580078,1247.8588710900258,1020.3463346663752
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,13438.98576,1333.39664943746,1094.228243982765,1547.9209725486016,1243.4060974375388,1608.661763095809,2001.4359954109627,1573.1582369280313,1754.474218689123,940.5222504093706,341.78133206033704
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,14655.41475,1268.8229839819535,1772.3570453627478,1716.3729845692242,1200.4210029057435,938.1718894831197,958.3504484526517,1942.1856402753192,743.8773662210875,791.5576697583954,3323.2977189897565
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,12908.74539,935.0218996750407,1593.6698204998738,1211.137818717148,705.3374604007098,1023.5250150815066,1106.5118977886311,819.2622969205097,1718.5008859326017,1707.922380900838,2087.8559140831403
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,13194.889,1272.649558901042,1974.13277957241,686.8378301894301,1412.5028983236048,835.3392841222997,721.4853907952079,1328.561060577493,1727.8624038853604,1769.4398181562356,1466.0779754769183
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,12557.36662,1739.2886635736202,1557.9126935467693,1750.0760273568344,788.3856281165926,1844.377479916221,980.7118504599473,1463.3683914353678,1204.6741042323724,710.9408980810284,517.6308832812471
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,14244.66372,1953.3817840676847,1995.223485196418,1882.967825014748,1126.7980495550878,1616.108457828152,1027.9236653630855,1575.5234950275446,1360.1923080578065,1369.0818585824288,337.4627913070444
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,13510.89585,1234.5654057025786,1003.2179974128258,1989.7673738383203,1575.681171343891,1741.8347735757673,710.8752263551033,1838.5630738596774,1934.256658703317,841.5424170170061,640.5917521915137
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,12440.65077,881.8206372025746,1808.6263134931878,1734.3089310058017,819.0409638445657,1802.486825577624,1648.7782235519167,996.3186411197477,723.2197694629031,638.8764969862826,1387.1739677553978
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,12528.81689,1022.1216343444232,1092.1157974865828,889.3245477176534,1447.1051559459224,749.4365211727942,968.966639187212,1805.4026483704838,1773.2542329850976,1117.6520576492978,1663.4376551405328
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,12947.81887,1775.9369474273083,1628.5386358743526,1888.6264302206769,1190.4691713283655,1022.6376730535361,1867.384229345856,1738.3505882613279,1594.7598741777178,558.1454407027878,-317.0301203919288
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,14302.4326,1446.9498826238978,1871.6289917641088,1818.0798857244463,1000.2046213036176,2021.3184564450626,1434.4936339509024,1627.1931542208285,1057.556598881686,1809.753243657827,215.25413142762295
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,13278.88193,1704.743030579205,1058.7637015051098,1115.346678878721,862.0619365794458,1791.7503905838616,901.2377110471292,1039.5183833826948,1645.6237778026573,1572.5167657710888,1587.3195538700868
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,14011.50681,1756.010737726004,846.146891315763,1124.7916686328774,726.7483585525265,2066.8035192991156,1661.9699527972066,1750.5175093815137,823.0222261424727,1522.4102816744703,1733.085664478052
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,14179.9826,921.2163657082099,2068.3855776241435,1461.8627644009737,1217.484587698038,879.2841800496612,1566.1933515672335,1243.7280168209975,1034.258595156426,1351.585461362548,2435.983699611769
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,13102.39168,1922.3147600970715,842.1663056600044,867.3646270787676,1501.7893546160676,1196.4873123037974,1442.4937527557317,751.4812350826071,1520.6786017987943,1902.557326859991,1155.058403747169
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,13817.84516,736.5606076266788,2000.6771362189434,797.6247763136445,1716.807983147947,1042.7232086579572,1084.1801266632424,1352.9036802363278,782.5026847048164,2038.5043546017655,2265.360601828677
Pfalznetz,D,D -- Fahrzeuginneneinrichtung,14200.96497,1791.2291945409042,1607.7617073239949,1791.0491318394652,2090.966499302909,1860.1084851528813,1724.9245986205033,2129.1996032294783,855.6574659572568,428.4975774615194,-78.42929342891205
Pfalznetz,E,E -- Fahrwerk,14013.87536,1750.8670228170902,1801.029335752127,1006.4861357656664,1764.2159706712196,1154.490913955977,1086.1419772904574,1790.7881659200666,1332.9555374607703,1100.5679503075048,1226.3323500591205
Pfalznetz,E,E -- Fahrwerk,14142.35523,1897.5042299122115,1659.7257976487142,2055.4232708598024,760.5143920897058,1230.0985620155916,1147.1280429953765,745.7341429222597,1975.7966259936584,1863.8530038059562,806.5771617567207
Pfalznetz,E,E -- Fahrwerk,14561.40487,1347.7995942744674,1167.600740938124,1940.4320875481749,1775.5872099209373,1982.1069063698287,1776.2066513734846,1226.1424090848448,1223.5398051348568,1965.8930492455165,156.0964161097654
Pfalznetz,E,E -- Fahrwerk,12870.47133,1882.357898516027,695.0160439105057,1725.9129274245945,1002.9786186299709,817.7021584131251,1258.953032766045,1871.4892977024165,1247.4295404804038,1578.404966772422,790.2268453844886
Pfalznetz,E,E -- Fahrwerk,13724.88432,1104.2206010152831,1793.9893157373203,991.8665188925995,1708.1949692652436,1629.9816754363737,2031.9553698268014,1713.9800485487183,1398.8013255907333,1239.571320469386,112.32317521754067
Pfalznetz,E,E -- Fahrwerk,12291.82851,715.3524911156537,1192.6534185317792,1447.3990352522073,1745.0714693533903,1409.074258390503,1516.525430459331,913.5690421292671,891.3113775939312,1591.516949322972,869.3550378509656
Pfalznetz,E,E -- Fahrwerk,14318.0137,1267.5540171362031,1193.4452864941281,1268.3660915399719,1428.4531867339983,1582.3431070789632,1075.6166158379701,1965.6981176628233,1016.1990636725027,1933.4318268931456,1586.906386950292
Pfalznetz,E,E -- Fahrwerk,13367.49349,1939.409249512281,1327.312588824545,1147.5428164003165,1103.7402862191516,757.6948956355259,1080.4451863449742,1510.6684861463777,1692.8859832505423,1648.5746929493039,1159.2193047169817
Pfalznetz,E,E -- Fahrwerk,14163.29432,1104.6493293828967,825.7164281748309,1288.146732825357,903.4235447064527,1251.7610644992787,1541.421626070117,1260.8047420866428,1293.9967456890076,1246.846714750108,3446.52739181531
Pfalznetz,E,E -- Fahrwerk,12789.12051,806.4133130323326,665.3292210803887,692.60427948706,741.2693023393942,1446.227445655922,970.7521754052282,1097.5704944101074,1064.0970834834582,1212.7825491781591,4092.074645927951
Pfalznetz,E,E -- Fahrwerk,12450.47396,1791.4411292452055,1616.1748444152595,976.457342409627,1324.0993125312348,946.9843402142117,855.3121631560423,1508.2191833270836,1401.9621096809428,1611.8729841864774,417.95055083391435
Pfalznetz,E,E -- Fahrwerk,13325.40237,1076.9176292665138,1879.2505212851092,1036.4214734983302,1870.0872592579567,1347.473513269621,1118.7520821428386,814.5756572018017,1850.5505614498838,1603.9505902944552,727.4230823334883
Pfalznetz,E,E -- Fahrwerk,13653.96992,1937.5273546392789,934.0551210577306,1949.2639456472332,1052.2179421790158,914.5065777251708,962.0028339608034,1954.4616368738384,2023.2282588063624,1652.558701037256,274.14754807330996
Pfalznetz,E,E -- Fahrwerk,12765.71988,1441.6329118192198,1892.452512037174,960.8599331448368,1577.2578948577298,1308.2592211482051,644.7301357468348,1810.2459937081792,1744.8334652078868,785.695037515092,599.7527748148418
Pfalznetz,E,E -- Fahrwerk,14056.06327,1808.5128203499012,1882.1132755154472,942.5107228280024,1080.8194866313581,1270.1744777226786,809.4174415411261,1063.986774253773,1913.5406237192574,1957.7792551698012,1327.2083922686543
Pfalznetz,E,E -- Fahrwerk,12237.21375,1214.5980414630808,1159.5594476527804,978.1899719928967,1321.4733224312288,1224.42827416667,884.0649401466712,1005.915764630201,1222.6772583453394,677.9508555359363,2548.355873635195
Pfalznetz,E,E -- Fahrwerk,13277.08607,1936.2301142709643,1728.1020674218098,1300.7754442843716,1150.9853167433869,1773.0669809199107,1379.483118372691,1343.7821979260093,1351.2051382536229,945.5302643383218,367.9254274689117
Pfalznetz,E,E -- Fahrwerk,13754.30195,1799.512582020905,1483.3302842772364,1118.6031879343484,813.175271236794,710.2674055711832,1542.502408052168,1282.1414226387878,951.860298791024,688.4464983709664,3364.462591106587
Pfalznetz,E,E -- Fahrwerk,12214.28809,1241.6880486637683,1206.229302970436,994.9873447243906,1571.5126554834023,1532.2538857095217,1687.7426491263027,909.9166192216007,1510.2672498538427,847.5860286795107,712.1043055672242
Pfalznetz,E,E -- Fahrwerk,12889.79018,1908.8773980532821,1670.1210686719307,671.6156230711181,1558.2588645356423,1116.2454879288562,1085.28868895606,1620.8317660665052,790.7498437658767,967.6765329570351,1500.124905993692
Pfalznetz,E,E -- Fahrwerk,12424.36102,1258.1049356303618,1102.434926932882,1681.4799855778258,981.9258490536652,1728.3241167293752,1759.5574599213448,1140.5903947614256,1764.1315610846032,865.0103493169311,142.80144099158701
Pfalznetz,E,E -- Fahrwerk,12386.47282,752.8338781788659,1080.3299534985822,868.2916050667551,646.7571299832973,1458.5362975748092,1640.9797253900133,1592.7841156982554,1348.0452288065767,895.5007242012521,2102.4141616015922
Pfalznetz,E,E -- Fahrwerk,12545.29893,918.9289034397593,1783.6607073437317,860.9220768471496,1849.6236612751795,1751.2788371046495,843.1805131879869,1419.7525004980116,998.5006245949098,1033.280828915275,1086.170276793348
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",12963.88387,830.7138891021489,1124.4537787751933,649.6226911783652,1450.6047926932183,902.9528385998909,941.0086077798546,1443.523478104793,1354.4603742543977,1346.1623175167006,2920.3811019954364
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",14053.465,707.7111285456975,1643.307753480185,1577.2907269960574,1662.378208687579,818.1689084046723,1702.4523571302611,965.7557545169079,2018.0528815163816,1899.5064165619135,1058.8408641603435
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",12367.87134,1373.8046997719566,1302.2974837462157,914.1708220456146,1795.7184002692516,665.0687442761853,1417.733957001995,1790.68714631869,1170.679450700097,981.3528218276626,956.3578140423319
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",12497.72531,1173.092521904998,1420.4398441994713,1228.6136753585388,1259.4641219452046,1689.3931211946087,772.4295225079633,1257.7211915999428,959.4953249128821,1872.594949245651,864.4810371307401
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",14125.72568,1504.4189968067903,1862.886939009896,1045.0536876642363,840.3466837044077,1870.6683355896616,819.5327576153074,1111.6151473866114,1308.8619364844863,1910.2200360336285,1852.121159704974
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",12715.7781,1438.7361946454091,1837.5392658458277,1559.0829807303526,1522.9668437718128,941.9025801011467,1884.1768015377847,1389.0506292504629,1162.0601020544732,733.6825964957483,246.5801055669814
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",13124.04131,1937.5798388477174,900.0884248114285,916.0917806383825,704.6695919496507,1547.2123127755863,1054.5196605789922,1112.164941826169,985.2011411950268,1709.0213333337974,2257.4922840432496
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",13129.15318,1915.1189656625993,1056.6745358390544,1022.2734190891397,1198.0796613427733,914.1267600300276,1636.5236796583977,1056.6308819177643,1258.9890926257222,1251.8518852965663,1818.8842985379551
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",12805.10681,1509.515980837499,687.7606955293497,778.0684221338563,1016.5374455934685,1832.5188737020412,1631.8994156284266,1522.082785866799,1136.0850033313009,1174.9892186086608,1515.6489687685962
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",13748.43786,1690.0326267117339,1493.803087968029,706.0095988355956,1111.8015488278807,1236.7760481536134,1290.653777101829,2027.5638765589802,1599.2831548280965,1824.9495632688372,767.5645777454042
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",12857.40284,1826.5211606907123,1399.7687853234042,1332.8136245123342,1734.2677702945562,1137.170143088324,952.3252032628902,794.0611650197349,1692.9344374407146,1043.8640977161358,943.6764526511956
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",13921.41326,1116.3278761764236,1411.5500362952425,1178.401410676639,1260.1993574146911,827.6360046041585,1422.3313177110563,1397.266562410283,724.4213714184175,1237.3929802703888,3345.8863430227
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",13242.61588,1297.4776001304072,1692.752843171012,1660.7748701811802,1558.2673925683844,1003.4586391652449,1086.022070144811,1600.1432150024743,1199.2113639593358,1016.9446304462986,1127.5632552308512
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",13715.00814,1815.1347825084824,1143.693826284596,1733.4132309762501,1465.9299734000383,1192.0780979909118,1487.058330344447,1716.8124702887503,1352.078440348026,735.3684067986225,1073.4405810598746
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",13343.82225,952.8746127444222,1871.7703885586407,1681.4916956513598,1236.3096145327481,1986.9390096629968,1409.887077278123,1208.5965732754878,1256.2009389191044,964.8783367347969,774.8740026423193
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",12997.69869,1031.1236940744016,1905.7344679542603,1793.209223434399,816.6438175308044,1137.3597559353905,1723.6251466232134,1035.8114601705388,720.6572664142712,1113.808557058572,1719.7253008041482
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",12874.91311,851.084283661899,1401.3533091403,728.0812553867413,1494.518924279038,1190.2701295685636,1145.1684340128327,1336.8661297009746,729.630752834985,1185.5612850794155,2812.378606335248
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",12862.90815,982.8156291535706,1243.8285096540094,1071.8808613488368,991.1178159788702,1585.9469645974352,1534.3614830649958,1718.3776181851113,752.0251082477555,1021.8612660642257,1960.692893705189
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",13703.97452,916.2217319047907,1469.032419869414,724.8092403957065,1544.2860189708717,1360.9826052720587,1311.485897511953,1072.2809224677576,855.6664521150032,706.3149947280846,3742.8942367643594
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",13396.32562,1675.4730477345827,1797.6664123069027,1065.7489919839215,1657.2414035865809,1256.450252651554,714.4680259869784,823.0842811940304,754.4418064273254,676.0138497532877,2975.737548374839
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",13750.97627,1175.4128504302348,1033.7565618098847,1343.693799335277,1474.7152689614447,1052.3320578841399,1888.9800605663104,1347.2886140251844,1160.0998007401338,2024.8847990544932,1249.812457192896
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",13045.65799,1062.2128860952162,1743.3958317629308,1244.2056718645667,813.8441377137435,1436.7430233611508,1181.7276487781928,683.035126072406,1728.1865561372215,1038.0137428300543,2114.2933653845166
Pfalznetz,F,"F -- Energieanlage, Antriebsanlage",13077.61485,933.1875008601012,1251.9830380292283,1027.2572491834692,691.7725677253221,1796.0139778299306,1929.154637075868,1045.0214978871156,1631.4645550637788,1656.41384527859,1115.3459810665963
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,13141.62093,796.827568335701,790.5391504477547,1079.1614457904188,1311.1668953196918,1385.9564185747445,775.8938938311582,1772.7513461488468,1091.6192004314316,955.8566743130306,3181.848336807222
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,12761.7466,1141.7946398112408,1785.8587707680997,1910.2804318839408,784.503775707371,1081.326206007981,1846.2702335312838,1712.7434304440756,1467.9622514454047,790.795039645564,240.21182075503634
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,13154.21264,732.7656715109927,1203.0708100088077,1932.0117628620221,1605.247287399724,1630.812509702225,1729.9595664974775,1863.8976617219187,1357.4212128395725,795.5667790527039,303.4593784045535
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,14452.03845,1305.4105576177428,1204.0453334189679,1476.676272337343,1250.3478124082976,1769.4555943706948,1789.2862141115784,1446.8279431943383,2105.3610255295007,927.5243722870482,1177.1033247244886
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,14391.55276,1244.8350306961215,1033.3986606188423,2040.8515849223509,1512.4097552517308,2076.392614396843,1413.2452577419272,2145.1345544467827,971.609108712323,1111.3928704657862,842.283322747292
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,13178.66828,1236.018755517714,1083.282267127792,1830.6688063728654,1691.935423073291,1322.5229010207827,1071.5538774165707,703.0727523343644,1097.87256272626,1406.099290752813,1735.641643657546
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,14253.89431,949.7715574698304,1333.6591880128522,970.2543010725396,1601.6729447133607,1482.8117770057302,893.6629782108058,820.5508710524941,1023.059940203203,922.8737689687285,4255.576983290453
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,13361.34061,1256.656248704895,1684.3642045604554,1818.773206412177,1760.2861980955618,1534.0208765899233,740.5960652616463,1299.3922911420414,1866.9505875658351,718.1266703964587,682.1742612710055
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,13262.57448,1808.4084073336217,1752.8032275241876,1336.9735597044642,783.5210970332596,1765.4586894286822,1292.26099998999,1889.0223268700875,1220.6018147598334,964.2138057181194,449.3105516377543
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,13452.0657,1911.200137138128,943.2618088533341,1258.6580939490486,1760.912286512536,713.2930032906274,1331.1299214608941,1833.8552038380435,1848.112376294317,799.9521272050455,1051.6907414580237
Pfalznetz,H,H -- Hilfsbetriebsanlage,14040.0834,1923.311128227736,1386.9098667764956,1352.1809720003687,1564.4640248319822,1454.5006490970081,1116.337493567309,1749.0591350336313,2020.8564637187455,753.1673980946495,719.296268652074
Pfalznetz,H,H -- Hilfsbetriebsanlage,13536.80987,932.562123714089,1592.8428789779755,1949.31787461972,1730.1332469965573,1290.0003946142579,1557.2098665999201,1002.1538576509126,1671.5983325844013,1630.868006536406,180.1232877057596
Pfalznetz,H,H -- Hilfsbetriebsanlage,13109.31731,1097.3331667375387,945.097684958872,1665.1489197797237,1881.6787564802044,1182.208846806876,757.8899712666964,1378.0825094586767,756.1098406673339,1524.5235095042644,1921.2441043398157
Pfalznetz,H,H -- Hilfsbetriebsanlage,13391.05748,1033.9660461665626,1110.7431654994114,1611.971971798602,1868.8080620586347,1178.63832582846,1398.9905405017714,1816.4426177441237,870.3220292779397,1963.9248233216697,537.2498978028232
Pfalznetz,H,H -- Hilfsbetriebsanlage,12855.12143,829.6755741147042,1314.5655678728144,979.2075946044508,781.0482412228774,1299.1490444876868,1486.2389619824594,1109.1819780601497,1390.6816928817611,748.8678791989415,2916.5048955741527
Pfalznetz,H,H -- Hilfsbetriebsanlage,13877.04044,1147.9456008294806,966.9762297905685,1800.1575429448221,1945.2516767558643,1713.2567802789354,1782.3096896484296,962.7006308166508,1037.302030676205,738.1443034061987,1782.9959548528454
Pfalznetz,H,H -- Hilfsbetriebsanlage,12768.56382,1470.3068656620042,1067.50826639022,1511.746315292064,1212.6140025140649,790.7877951089936,659.1764858570351,1785.5449059183538,1900.2024255507235,945.7877124140825,1424.8890452924581
Pfalznetz,H,H -- Hilfsbetriebsanlage,12383.61723,1727.8467150787378,778.9690587181772,1451.6202715407862,1121.649451120942,990.9937603084081,772.1019420231498,1780.035108436895,1060.4077567853797,1335.6401914492653,1364.3529745382589
